timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-06T11:56:50,codecarbon,907a8bdf-52bd-4f39-abb4-5a3f7ec37e70,5.45226359367371,2.07998678104727E-05,0.0038149050303816,42.5,0,0.691969871520996,6.43607184290886E-05,0,1.04767091202064E-06,6.54083893411092E-05,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:56:54,codecarbon,5b343018-7641-4d01-a5b4-8652671c64bf,0.657832145690918,2.50760428709347E-06,0.0038119211770348,42.5,0,0.691969871520996,7.75945103830761E-06,0,1.26097034313375E-07,7.88554807262099E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:56:57,codecarbon,354f1e4c-bf7a-4e82-a16d-7e36a16ef867,0.702541589736939,2.67719461262243E-06,0.0038107275807328,42.5,0,0.691969871520996,8.28412969907125E-06,0,1.34721284018156E-07,8.4188509830894E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:00,codecarbon,73c728a9-14ce-4b9b-85f5-e4c45a496e0f,0.433202981948852,1.65146370800503E-06,0.0038122168517298,42.5,0,0.691969871520996,5.11031763421165E-06,0,8.29644664330923E-08,5.19328210064474E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:04,codecarbon,1aa728e8-f7ca-4cc7-8ec1-df2b0b497c8e,0.665961265563965,2.5390246852157E-06,0.0038125711156271,42.5,0,0.691969871520996,7.85669204261568E-06,0,1.27662313408526E-07,7.98435435602421E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:06,codecarbon,ee5923d2-6d52-4cb1-9755-2d79d1c29f6b,0.703644037246704,2.68281461138616E-06,0.0038127440429734,42.5,0,0.691969871520996,8.30156091186735E-06,0,1.34963023309259E-07,8.43652393517661E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:09,codecarbon,3adec44c-96dc-4531-bbfd-c37f56f26407,0.351664066314697,1.3383434967239E-06,0.0038057442454931,42.5,0,0.691969871520996,4.14134711027146E-06,0,6.72802379168994E-08,4.20862734818835E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:12,codecarbon,46128f4d-3106-47b2-847e-2bf54a697bfd,0.714504957199097,2.72463843503356E-06,0.0038133233472785,42.5,0,0.691969871520996,8.43091441525353E-06,0,1.37130977933756E-07,8.56804539318729E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:15,codecarbon,8e1e578e-797b-4811-9308-3a33a21d4ba3,0.867240190505981,3.29410619426663E-06,0.0037983781544357,42.5,0,0.691969871520996,1.01932345165147E-05,0,1.65589993757749E-07,1.03588245102724E-05,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
2023-01-06T11:57:18,codecarbon,7eb6f436-d18a-46e2-973a-7727b265b3ff,0.697604179382324,2.65381721562994E-06,0.0038041876669656,42.5,0,0.691969871520996,8.21181535720825E-06,0,1.33521798860746E-07,8.345337156069E-06,Netherlands,NLD,north holland,azure,,Linux-5.4.0-1089-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,,,4.8975,52.3759,1.84525299072266,machine,N
