# latency
2.869829999999999881e+00
2.152003999999999806e+00
2.189048000000000105e+00
1.945311000000000012e+00
2.174936000000000202e+00
2.169919999999999849e+00
1.939448000000000061e+00
2.168414999999999981e+00
2.149780999999999942e+00
2.178329999999999878e+00
1.937105000000000077e+00
2.021708999999999978e+00
1.889599000000000029e+00
2.028423000000000087e+00
2.130424999999999791e+00
2.148031000000000024e+00
2.063699999999999868e+00
2.134691000000000116e+00
2.022078000000000042e+00
2.138449000000000044e+00
2.068932000000000215e+00
2.137246999999999897e+00
2.155333000000000165e+00
2.166760000000000019e+00
2.174430000000000085e+00
2.012710000000000221e+00
2.182217000000000073e+00
2.142799000000000120e+00
2.037100000000000133e+00
2.119984000000000091e+00
2.202665000000000095e+00
2.126063999999999954e+00
2.153560000000000141e+00
2.043534999999999879e+00
1.984531999999999963e+00
2.165500000000000203e+00
2.020881999999999845e+00
2.029628000000000210e+00
2.046734999999999971e+00
2.109084999999999877e+00
2.011632000000000087e+00
2.190970000000000084e+00
2.146704999999999863e+00
2.181713999999999931e+00
2.163308999999999926e+00
2.145859999999999879e+00
2.197585000000000122e+00
2.140201999999999938e+00
2.169496000000000091e+00
2.068322999999999912e+00
2.173023000000000149e+00
2.156617999999999924e+00
2.155712999999999990e+00
2.159724000000000199e+00
2.137468999999999841e+00
2.154221999999999859e+00
2.193947999999999787e+00
2.150961999999999819e+00
2.170536999999999939e+00
2.144527000000000072e+00
2.196143999999999874e+00
2.162498999999999949e+00
2.157207000000000097e+00
2.106688000000000116e+00
2.129291999999999963e+00
2.099232000000000209e+00
2.162582000000000004e+00
2.173668000000000156e+00
2.188896999999999871e+00
2.149751000000000190e+00
2.015290999999999944e+00
2.148784000000000027e+00
2.086622000000000199e+00
2.183311999999999919e+00
2.147438000000000180e+00
2.135034999999999794e+00
2.168334999999999901e+00
2.164886999999999784e+00
1.995174999999999921e+00
2.183130999999999933e+00
2.151113000000000053e+00
2.117445000000000022e+00
2.191349000000000213e+00
2.050288000000000110e+00
2.231304999999999872e+00
2.191807999999999979e+00
2.177010999999999807e+00
2.200296999999999947e+00
2.197306000000000203e+00
2.208403000000000116e+00
2.201081999999999983e+00
2.141840999999999884e+00
2.139508999999999883e+00
2.170049000000000117e+00
2.189337000000000089e+00
2.171374000000000137e+00
2.161010999999999793e+00
2.172365000000000101e+00
2.163621000000000016e+00
2.166618000000000155e+00
