timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-06T12:05:31,codecarbon,e1282755-db58-47b8-850b-17c0e6cea616,2.85975050926208,2.98469196957434E-05,0.0104368963652864,105,0,23.3024840354919,8.33680629730225E-05,0,1.84985571489688E-05,0.0001018666201219,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:05:37,codecarbon,8359dba5-64f7-44cf-ac83-f3ce4796ecc6,0.789900302886963,8.2456850322062E-06,0.0104388933667571,105,0,23.3024840354919,2.30337589979172E-05,0,5.10851073657496E-06,2.81422697344921E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:05:44,codecarbon,1aa9a0f1-8e7b-4ce5-ae1b-be95d65bccfe,1.8547785282135,1.93653469998013E-05,0.0104407867059221,105,0,23.3024840354919,5.40916502475738E-05,0,1.20016842227379E-05,6.60933344703117E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:05:49,codecarbon,fd27dd47-69a1-4648-bc83-507230ceebc5,0.37849235534668,3.94675438702487E-06,0.010427566980606,105,0,23.3024840354919,1.1026989420255E-05,0,2.44316207129742E-06,1.34701514915524E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:05:55,codecarbon,7c476125-1525-47e3-a908-bc6266e09a03,0.580914497375488,6.06343389730111E-06,0.010437738986882,105,0,23.3024840354919,1.69384370247523E-05,0,3.75587661791362E-06,2.06943136426659E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:00,codecarbon,51374f49-115e-4e22-ad3d-eca3d48bc19a,0.521586418151856,5.44231839121875E-06,0.0104341643145206,105,0,23.3024840354919,1.52041961749395E-05,0,3.37026932410064E-06,1.85744654990401E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:06,codecarbon,d962ac1b-0d59-4eb0-a236-82ebdfe49f96,0.732427597045898,7.6457918459982E-06,0.0104389729125936,105,0,23.3024840354919,2.13576108217239E-05,0,4.73724189499346E-06,2.60948527167174E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:11,codecarbon,7220c2c0-4b9b-4b55-9c5b-e138558b6495,0.355709314346313,3.7105468338333E-06,0.0104314019458617,105,0,23.3024840354919,1.03671709696452E-05,0,2.29681139838656E-06,1.26639823680317E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:18,codecarbon,5e0b32de-491e-4a3b-a359-d017b3177332,1.05995583534241,1.10648770296855E-05,0.010438998174024,105,0,23.3024840354919,3.09085289637248E-05,0,6.85555646182299E-06,3.77640854255478E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:23,codecarbon,1504a6a2-91a2-4ad4-9adb-a7ca39b2cff6,0.605202674865723,6.31673215760528E-06,0.0104373830783328,105,0,23.3024840354919,1.76462163527807E-05,0,3.91259647181073E-06,2.15588128245914E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:28,codecarbon,824b98f4-6ddf-42cf-b5de-0deec66b0cf2,0.163777351379394,1.70793087302372E-06,0.0104283703371612,105,0,23.3024840354919,4.77240979671478E-06,0,1.05670581087471E-06,5.82911560758949E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:33,codecarbon,3fa32fdc-63b4-4487-8c7a-b9ca4e2b47cd,0.215781211853027,2.25072181327082E-06,0.0104305736071397,105,0,23.3024840354919,6.28893176714579E-06,0,1.3927126467478E-06,7.68164441389359E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:38,codecarbon,77d0347c-6fdc-46fa-9216-93ab2596df40,0.141062259674072,1.46912159714905E-06,0.0104147034121209,105,0,23.3024840354919,4.10642325878143E-06,0,9.076436256863E-07,5.01406688446773E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:44,codecarbon,0929144a-c1af-4abc-915d-258cfa6408ac,0.238010168075561,2.48214586284721E-06,0.0104287387506033,105,0,23.3024840354919,6.93491200606028E-06,0,1.53657558044898E-06,8.47148758650927E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:49,codecarbon,3d384ae4-b715-4aec-a3f1-be697de7576b,0.566125631332397,5.9084821514896E-06,0.0104366978361035,105,0,23.3024840354919,1.65057043234507E-05,0,3.65976377037043E-06,2.01654680938212E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:06:55,codecarbon,51517058-e39f-4e1e-9be1-e781479ec97c,0.508503437042236,5.30764760679129E-06,0.0104377811832773,105,0,23.3024840354919,1.48268232742945E-05,0,3.28801497413991E-06,1.81148382484344E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:00,codecarbon,5ecb70c0-28f3-45dc-bb4a-a45090be5f01,0.390662670135498,4.07706864005531E-06,0.0104362892892766,105,0,23.3024840354919,1.13896618286769E-05,0,2.52524820564162E-06,1.39149100343185E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:05,codecarbon,f61c86d3-1c06-4299-9f31-6ab6ddc571fb,0.293442726135254,3.06181598447578E-06,0.0104341178423503,105,0,23.3024840354919,8.55399668216705E-06,0,1.89588722389364E-06,1.04498839060607E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:10,codecarbon,f86ccf19-5138-4eb0-94f4-88ae91f12f3c,0.272014856338501,2.8380606866568E-06,0.010433476777184,105,0,23.3024840354919,7.92921880880992E-06,0,1.75699513882421E-06,9.68621394763412E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:15,codecarbon,1c739d9c-3d5d-4fb6-bc04-c4ed4d32085e,0.28700852394104,2.99470918912163E-06,0.0104342168936307,105,0,23.3024840354919,8.36653411388397E-06,0,1.85431636093388E-06,1.02208504748179E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:21,codecarbon,ec34c357-e1df-4ef4-9715-e426eb43b746,0.264595031738281,2.76069525637343E-06,0.0104336624850315,105,0,23.3024840354919,7.71284898122152E-06,0,1.70931912926799E-06,9.42216811048951E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:26,codecarbon,4a83ac63-07bb-4433-8434-9e40a987f13a,0.274774312973022,2.86699115723722E-06,0.0104339853540774,105,0,23.3024840354919,8.00983508427938E-06,0,1.77511767079646E-06,9.78495275507584E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:31,codecarbon,6db29d04-e230-4d38-b685-a78f176c8dbe,0.316310167312622,3.30046239658453E-06,0.0104342595896468,105,0,23.3024840354919,9.22094285488128E-06,0,2.04343392527069E-06,1.1264376780152E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:36,codecarbon,ed3d7d0a-1440-4613-8042-cb6920c4e324,0.409873962402344,4.27714708089362E-06,0.0104352739457381,105,0,23.3024840354919,1.19490176439285E-05,0,2.64875396321694E-06,1.45977716071455E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:42,codecarbon,0bac979d-1e70-4172-b2d5-416be549e8b6,0.617739677429199,6.44745808794237E-06,0.0104371765705163,105,0,23.3024840354919,1.80111487706502E-05,0,3.99382763870941E-06,2.20049764093596E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:47,codecarbon,2449218b-d06e-4994-9d4e-bbf8cea1ed56,0.292941570281982,3.05641889930287E-06,0.0104335444654058,105,0,23.3024840354919,8.53904585043589E-06,0,1.89241796971042E-06,1.04314638201463E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:52,codecarbon,ad866645-0c82-4f0a-b307-0790b721863b,0.323585271835327,3.37648829746541E-06,0.0104346167497502,105,0,23.3024840354919,9.43333506584168E-06,0,2.09051577875016E-06,1.15238508445918E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:07:58,codecarbon,bee3e7f0-6688-466d-aa83-e18df2b800a4,0.500966548919678,5.22849471028385E-06,0.0104368140379012,105,0,23.3024840354919,1.46063297986984E-05,0,3.23836204527377E-06,1.78446918439722E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:08:03,codecarbon,ba26da0a-921e-4b18-bbd2-3a45ca88a409,0.203133344650268,2.11855869142312E-06,0.0104293989500867,105,0,23.3024840354919,5.91945846875509E-06,0,1.31111726989038E-06,7.23057573864547E-06,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
2023-01-06T12:08:08,codecarbon,5ca0cb4c-9477-4695-8e26-256fe3ec1963,0.350586891174316,3.6584525212175E-06,0.0104352233734788,105,0,23.3024840354919,1.02206041415532E-05,0,2.26558193768739E-06,1.24861860792406E-05,Ireland,IRL,leinster,heroku,,Linux-4.4.0-1104-aws-x86_64-with-glibc2.31,3.10.8,8,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,,,-6.2591,53.3379,62.1399574279785,machine,N
